,palma,pure-40,pure-42,pure-45,palma_clean,pure_clean,palma_re-ordered,pure_re-ordered,palma_froz_frac,pure_froz_frac
344,-29.612862608388586,,-29.24643413053313,,-27.422178569322824,-29.8726067030278,-26.234186179099535,-31.995315189446,0.4548787951625548,0.5052016660547135
345,-28.005696431873275,,-33.02291625316672,,-27.214631170606193,-29.246670560596986,-26.243822008007022,-32.02613865922734,0.45636484590077,0.5071541278166831
346,-28.458850019258918,,-28.612788835877392,,-23.91768123452226,-27.648680909184375,-26.24832410494014,-32.041105018730796,0.45776233456709897,0.5088575779209311
347,-27.746591894331253,,-26.820977289003,,-26.51428826700733,-29.8726067030278,-26.265371995711718,-32.04185844532768,0.4593797009137376,0.5103360262234197
348,-26.59167752632105,,-30.795760104316006,,-28.222299387459405,-29.49922425914576,-26.265371995711718,-32.06192051396612,0.46069975752555864,0.5121229591674771
349,-27.422178569322824,,13.14205208406459,,-26.80351980422761,-29.376866789520555,-26.267571004602033,-32.06338682157333,0.46205849570179675,0.5136138485416649
350,-24.753883505896457,,-31.776363545330913,,-29.729628302667088,-30.27860150015,-26.267571004602033,-32.10491582430238,0.4633786628323733,0.5157484581001042
351,-27.422178569322824,,-21.84513522014999,,-27.422178569322824,-32.712844900212495,-26.289493339513328,-32.11328840980662,0.4650866573483427,0.5173527112696696
352,-27.214631170606193,,-29.30490718334247,,-26.990308177804355,-31.502378438267325,-26.29061059360941,-32.120000717921755,0.4664277477222308,0.5189309073769637
353,-23.91768123452226,,-24.254592240874757,,-26.990308177804355,-32.45404202404781,-26.347861741573784,-32.13539550013449,0.468767655876595,0.5206503893744334
354,-26.51428826700733,,-29.01111212829649,,-25.723996458547457,-28.9566576908213,-26.354759729581254,-32.14248524896725,0.47021493044464757,0.5222363441704581
355,-28.222299387459405,,-32.977515023555206,,-27.797939784109424,-32.528708620893894,-26.354759729581254,-32.17953309635723,0.4715394795444916,0.5243110644756909
356,-26.80351980422761,,-33.217829307709245,,-25.826073727210016,-29.602415756349806,-26.35756394410128,-32.18971899239403,0.47291434259857884,0.5259502764977678
357,-29.729628302667088,,-28.834450337169002,,-27.83177342767615,-32.8969811795311,-26.373528444496117,-32.20502088093584,0.4745262742484502,0.5276742456298322
358,-27.422178569322824,,-29.01111212829649,,-20.30747785116489,-25.662254995772464,-26.384694967455996,-32.2209308728619,0.47605324174966884,0.5294096069376637
359,-26.990308177804355,,-28.675349137169,,-25.940538697010975,-27.79993788055034,-26.384694967455996,-32.242546352894934,0.47737929534785734,0.5312404303610249
360,-26.990308177804355,,-29.150488147990185,,-23.609081166567826,-31.02476093960946,-26.3991632674602,-32.26148964070487,0.47896785160566396,0.5330290820135373
361,-25.723996458547457,,-36.87556373296041,,-25.826073727210016,-31.957513769245317,-26.404847590889887,-32.27217856326381,0.48039805040974304,0.5346827100267363
362,-27.797939784109424,,,,-23.1562824720916,-32.96503691546886,-26.406693696364474,-32.28353979483882,0.4817587968514518,0.5363484859838409
363,-25.826073727210016,,,,-26.24832410494014,-25.752441688931,-26.406693696364474,-32.287188974229004,0.48308595607142824,0.5378868233454236
364,-27.83177342767615,,,,-27.0961840770343,-30.918320100748993,-26.407824591518974,-32.34449438177295,0.4844338608058246,0.5403218337312292
365,-20.30747785116489,,,,-25.991753659312636,-28.906892875180887,-26.415073969335836,-32.34449438177295,0.4858944261874825,0.5418021675222736
366,-25.940538697010975,,,,-28.234854866852064,-33.228064861483865,-26.415073969335836,-32.38000253787923,0.48722200658690185,0.5438789230609808
367,-23.609081166567826,,,,-25.97869639029778,-33.316441247267726,-26.42814931841458,-32.3991027389699,0.48879141695051276,0.5456825775228363
368,-25.826073727210016,,,,-28.197086875624663,-33.02452360384423,-26.43631165200735,-32.40871244166435,0.49027102794585237,0.5473277020503035
369,-23.1562824720916,,,,-25.826073727210016,-28.906892875180887,-26.446983800397792,-32.43964544375734,0.49179813096238856,0.5493347961677866
370,-26.24832410494014,,,,-26.047859378563757,-33.02452360384423,-26.46344222077777,-32.44880869766431,0.4934341968494397,0.5509750752487951
371,-27.0961840770343,,,,-22.36267248502195,-32.83352294246134,-26.46922146549385,-32.45199141823223,0.4948722577272829,0.5525143709707122
372,-25.991753659312636,,,,-25.86399984214059,-33.249827387459,-26.490782275938752,-32.45404202404781,0.4966067470284799,0.5540346312859881
373,-28.234854866852064,,,,-24.416959722892106,-32.646659545623635,-26.49959334184053,-32.47190899987701,0.49810375098759363,0.5558258101282413
374,-25.97869639029778,,,,-27.912664094926665,-28.51978589966555,-26.50346356213806,-32.48926959169499,0.4995085209111778,0.557609933416238
375,-28.197086875624663,,,,-27.872317612501288,-32.44880869766431,-26.506262362399994,-32.51323674789254,0.5008934330471525,0.5595093359540214
376,-25.826073727210016,,,,-25.152823375292833,-30.95317868813338,-26.51428826700733,-32.528708620893894,0.502377666712506,0.5612643510602228
377,-26.047859378563757,,,,-23.635005512506936,-27.5690640484199,-26.514521523491847,-32.54137316097312,0.5037146648021338,0.5629722149743609
378,-22.36267248502195,,,,-24.477724822039228,-29.437124092318356,-26.515621971115056,-32.5496971108663,0.5050682045502162,0.5646059464120473
379,-25.86399984214059,,,,-25.49037265191965,-32.06338682157333,-26.522256176582335,-32.605632332917985,0.5065275397649034,0.5670684823639212
380,-24.416959722892106,,,,-27.912664094926665,-26.999486454490373,-26.529159969546882,-32.606699174405044,0.5079927040161064,0.5685793708940249
381,-27.912664094926665,,,,-24.95495179310868,-30.21231040909882,-26.555414036168518,-32.62465918967312,0.5098300627768356,0.5703857049858021
382,-27.872317612501288,,,,-24.416959722892106,-26.347334629506893,-26.560471371149116,-32.638193824788296,0.5112620450008764,0.5721161104026334
383,-25.152823375292833,,,,-17.706766300417097,-37.83002210441539,-26.560471371149116,-32.646659545623635,0.5125969328468315,0.5737586695391516
384,-23.635005512506936,,,,-28.004088970464636,-38.607587409972524,-26.561631451979906,-32.67719467994071,0.5139542676759442,0.575790879290356
385,-24.477724822039228,,,,-24.416959722892106,-34.59726096687428,-26.56296194676493,-32.68884450825702,0.5153150251021795,0.5774922498468126
386,-25.49037265191965,,,,-25.18221380536666,-32.38000253787923,-26.56296194676493,-32.712844900212495,0.5166500381205789,0.5794134412922741
387,-27.912664094926665,,,,-25.756078096819053,-36.83265888859467,-26.567032363852913,-32.77977060368401,0.5180644253897754,0.5820990919706533
388,-24.95495179310868,,,,-25.361713610031998,-32.79887440577616,-26.58446686363951,-32.7920777071454,0.5197404967444282,0.5838184586439444
389,-24.416959722892106,,,,-26.73890313105974,-22.622228316233375,-26.585832448782682,-32.7920777071454,0.5211033571159798,0.5853192773036976
390,-17.706766300417097,,,,-27.52913930509447,-30.664870020307166,-26.59167752632105,-32.7966904375609,0.5225543814803862,0.5869026415992974
391,-28.004088970464636,,,,-26.347861741573784,-31.171843456740195,-26.59707111986376,-32.79887440577616,0.5239970985483452,0.5884428538303065
392,-0.381795965157649,,,,-25.957258432457618,-27.862042811683374,-26.602746966105865,-32.805826310611124,0.5254459326965301,0.5900690254856281
393,-24.416959722892106,,,,-27.753826981656093,-31.184579727272546,-26.602746966105865,-32.81029610978832,0.5267829452479206,0.5916510749609625
394,-25.18221380536666,,,,-26.87685816962326,-31.532481893763173,-26.603936843495852,-32.810973984699004,0.5281435793447775,0.5931649822274172
395,-25.756078096819053,,,,-27.753826981656093,-31.532481893763173,-26.604637156632908,-32.81731619079894,0.529494589569165,0.5947816119808846
396,-25.361713610031998,,,,-25.58828637995369,-30.564731419198356,-26.609411382145716,-32.81927796975321,0.5309269553330229,0.5963192308507053
397,-26.73890313105974,,,,-27.52913930509447,-31.606847055119477,-26.61627408838893,-32.83352294246134,0.5324015765726167,0.598080774458586
398,-27.52913930509447,,,,-25.82766906666093,-31.47395356179409,-26.620976278438945,-32.881422296851184,0.5338335625451632,0.6004581954409409
399,11.670300450357239,,,,-23.043146713121917,-27.862042811683374,-26.620976278438945,-32.8969811795311,0.5351714912733466,0.6022479410388516
400,-26.347861741573784,,,,-26.555414036168518,-33.63668869198663,-26.638380109809013,-32.96503691546886,0.5368601704539738,0.6050025780181956
401,-25.957258432457618,,,,-25.754232834981483,-32.605632332917985,-26.645606545091557,-32.977257870263706,0.5383449759947337,0.6067361613764173
402,-27.753826981656093,,,,-24.285634257632523,-37.60315693090519,-26.651252674552282,-32.977515023555206,0.5397985001612284,0.6082501983461778
403,-26.87685816962326,,,,-26.019729556324634,-32.81029610978832,-26.695082925168858,-32.982089024829754,0.5420278978950237,0.6098440780611899
404,-27.753826981656093,,,,-27.40311197628614,-31.568852466825074,-26.695082925168858,-33.02291625316672,0.5433695511076352,0.6121103636282714
405,-25.58828637995369,,,,-26.265371995711718,-32.68884450825702,-26.711240249459248,-33.02452360384423,0.5450408933344175,0.6136516145417007
406,-27.52913930509447,,,,-27.782271515963277,-27.37990600172963,-26.711240249459248,-33.02452360384423,0.5463833585889357,0.6151630717203749
407,-25.82766906666093,,,,-24.145559199005497,-32.810973984699004,-26.722507806078806,-33.03894768706463,0.5479568700874515,0.6169438731243114
408,-23.043146713121917,,,,-24.517313123819125,-32.287188974229004,-26.723537324959295,-33.07122541278685,0.5493210641148815,0.6190601971385435
409,-26.555414036168518,,,,-25.968973992248195,-27.89333957513706,-26.72653933220775,-33.08884263686315,0.5507260066432065,0.6209043748322371
410,-25.754232834981483,,,,-25.867462864095316,-32.02613865922734,-26.73890313105974,-33.08884263686315,0.5523246301384607,0.622418775746462
411,-24.285634257632523,,,,-24.529342335848337,-31.717659167706834,-26.742250161241454,-33.12563876543064,0.5537377908900939,0.6246270155367664
412,-26.019729556324634,,,,-27.40311197628614,-30.655118668445862,-26.792389442366908,-33.14094033427467,0.5561225424534639,0.6264323318318338
413,-27.40311197628614,,,,-27.45276940938222,-30.141494072049635,-26.794074867539997,-33.14471772580435,0.557504154771241,0.6280206905358315
414,-26.265371995711718,,,,-27.35261591355254,-34.938215117343994,-26.79767891535741,-33.14958347360684,0.5589259536995091,0.6296300668132708
415,-27.782271515963277,,,,-26.808993954632122,-29.58652164861989,-26.79767891535741,-33.183424056356955,0.560272763226496,0.6317915511370554
416,-24.145559199005497,,,,-26.265371995711718,-35.802889503371276,-26.80351980422761,-33.19024995039226,0.56174198475499,0.6334405539679102
417,-24.517313123819125,,,,-28.040617809030255,-32.43964544375734,-26.808993954632122,-33.19166672613036,0.5632040889395412,0.6349867002691095
418,-25.968973992248195,,,,-26.999219729729802,-34.670039817762216,-26.819952159208736,-33.217829307709245,0.5647822281508406,0.6370075185329855
419,-25.867462864095316,,,,-24.427003445718213,-28.902017555505452,-26.846669708607166,-33.217999921998704,0.5666941256801583,0.6385311024965751
420,-24.529342335848337,,,,-25.02562112901813,-28.500961880072005,-26.8554804304785,-33.228064861483865,0.5682298217369346,0.6402453480179733
421,-27.40311197628614,,,,-26.561631451979906,-24.12086456704048,-26.85865944409644,-33.24452917230824,0.5696469601732351,0.6420841121566804
422,-27.45276940938222,,,,-23.89668910699736,-33.459934370277004,-26.863440433317834,-33.249827387459,0.5710984750659657,0.6437082105880303
423,-27.35261591355254,,,,-29.40403688183045,-33.32334362075022,-26.87685816962326,-33.316441247267726,0.5727345159678099,0.6465226555735452
424,-26.808993954632122,,,,-23.89668910699736,-33.42096195099939,-26.88337275639873,-33.32334362075022,0.5742244554310824,0.6481817331662173
425,-26.265371995711718,,,,-26.56296194676493,-31.627871584547933,-26.9186240984838,-33.36313801575586,0.5763303063891125,0.6504827399292378
426,-28.040617809030255,,,,-27.778167509473946,-30.009207504365335,-26.92460428089712,-33.39058574760979,0.5778115312620957,0.652546100713497
427,-26.999219729729802,,,,-26.404847590889887,-33.03894768706463,-26.938870740845037,-33.41131823678724,0.5794716001465294,0.654480431839149
428,-24.427003445718213,,,,-23.897898988316204,-34.02549752664516,-26.98162862350859,-33.415776740309184,0.5817474029289538,0.6560971315553252
429,-25.02562112901813,,,,-26.56296194676493,-29.18381868773284,-26.990308177804355,-33.42096195099939,0.583291032448999,0.6577285410668533
430,-26.561631451979906,,,,-24.7541421185294,-33.82004216164635,-26.990308177804355,-33.449149079560925,0.5846475232221363,0.6598141584577838
431,-23.89668910699736,,,,-27.07439084324477,-34.54354149314996,-26.999219729729802,-33.45412387959288,0.5861974984551335,0.661443409808739
432,-29.40403688183045,,,,-33.88381521459004,-31.026062237104817,-27.006958193970803,-33.459934370277004,0.5877228408275436,0.6630896777654839
433,-23.89668910699736,,,,-24.143622845283844,-30.91824257620312,-27.00879801700825,-33.530725076084394,0.5891202989240973,0.6660271920034548
434,-26.56296194676493,,,,-23.74328032012272,-30.25929251793048,-27.04658388143097,-33.614128152288,0.5913038094519761,0.6692222852598341
435,-27.778167509473946,,,,-24.327225206237273,-35.01770228865171,-27.048599493124545,-33.63668869198663,0.5927072960075296,0.6712109166899166
436,-26.404847590889887,,,,-26.819952159208736,-29.29650600904499,-27.054462312305713,-33.650678498533544,0.5941954811459953,0.67303019431176
437,-23.897898988316204,,,,-24.988848357788207,-30.25929251793048,-27.063992430557846,-33.75790115272001,0.5957649845719741,0.6767197225640018
438,-26.56296194676493,,,,-27.729953294541513,-35.777382531821466,-27.063992430557846,-33.77178647877492,0.5971251786006772,0.6785437291419141
439,-24.7541421185294,,,,-28.446047315585,-31.576550593695607,-27.07439084324477,-33.82004216164635,0.5987153201475692,0.6810611499941855
440,-27.07439084324477,,,,-24.490294544529362,-34.46384522940994,-27.0961840770343,-33.86197369242122,0.6005590614047241,0.683455344017362
441,-33.88381521459004,,,,-28.7139907976078,-30.86058756971642,-27.12781977395855,-33.894681862275206,0.6026236359925197,0.6856667938256845
442,-24.143622845283844,,,,-33.88381521459004,-34.99105717252401,-27.14457448343855,-33.90088515272,0.6043600729244563,0.6873438485009389
443,-23.74328032012272,,,,-28.549268315585,-30.214304362918636,-27.144896926218053,-33.90352835383444,0.6057315121105007,0.6889491268915139
444,-24.327225206237273,,,,-27.578507394585245,-25.691298843990104,-27.152109641612,-33.929305441631655,0.6072570846932231,0.6910258066732384
445,-26.819952159208736,,,,-28.79876190394782,-35.01770228865171,-27.154743227805454,-33.93581092590015,0.6086807398854016,0.6927114662244749
446,-24.988848357788207,,,,-25.398685377279033,-34.90169099688043,-27.157691542289523,-33.952382571880015,0.6101117303329388,0.6946036565180661
447,-27.729953294541513,,,,-27.726607293431766,-30.304280672942326,-27.17135777690912,-33.9849037808418,0.6117843394777231,0.6968243925703594
448,-28.446047315585,,,,-23.933120680443025,-26.137452751480478,-27.17135777690912,-34.002476774893125,0.6131499295212003,0.6987409240341194
449,-24.490294544529362,,,,-23.933120680443025,-35.313054269188264,-27.193304722323766,-34.02549752664516,0.6150118782183402,0.7007712632039067
450,-28.7139907976078,,,,-27.449812784634073,-32.041105018730796,-27.203085304810696,-34.052896805043225,0.6166002634042063,0.7028940878170021
451,-33.88381521459004,,,,-26.92460428089712,-29.68122787878991,-27.208201813275632,-34.054696294574235,0.6180836787984152,0.7044898373509502
452,-28.549268315585,,,,-26.35756394410128,-29.342936422599035,-27.214631170606193,-34.1029934376935,0.6195974982142269,0.7070497771109252
453,-27.578507394585245,,,,-27.17135777690912,-35.250274612195355,-27.219874445548193,-34.10869962356725,0.6210849006538376,0.7087291596375033
454,-28.79876190394782,,,,-27.982810252336467,-29.36670379823868,-27.251073208756793,-34.10869962356725,0.6231663695953911,0.7102902370816387
455,-25.398685377279033,,,,-28.75724994001682,-27.146979151114905,-27.28636940448839,-34.14477671863903,0.6253448788768702,0.7126042464122004
456,-27.726607293431766,,,,-26.01544502645818,-30.308263522110693,-27.28636940448839,-34.25743251289493,0.6267162492252842,0.7165232665418193
457,-23.933120680443025,,,,-22.963104413103302,-29.006022690607825,-27.292357998524995,-34.261384324140614,0.6282254672190662,0.7181739875018105
458,-23.933120680443025,,,,-26.585832448782682,-32.51323674789254,-27.2939464445951,-34.33820505011866,0.629633781809647,0.721355855457758
459,-27.449812784634073,,,,-23.887030681253655,-32.2209308728619,-27.35261591355254,-34.45341597123683,0.6323619055105737,0.7253529898313135
460,-26.92460428089712,,,,-27.17135777690912,-29.890239759896843,-27.361148135897732,-34.46384522940994,0.6339342895647531,0.7271498902338808
461,1.0580956887958672,,,,-26.415073969335836,-35.563210351379674,-27.362831614910466,-34.529820575158276,0.6353485075465818,0.73012224992178
462,-26.35756394410128,,,,-26.61627408838893,-36.385154356341936,-27.375176609888047,-34.54354149314996,0.6370109845717338,0.7319933536041918
463,-27.17135777690912,,,,-25.18018304308796,-30.517502711096117,-27.38155405859151,-34.56217736713347,0.6385355397995897,0.7339700883358684
464,-27.982810252336467,,,,-25.38692383634717,-30.517502711096117,-27.383110052285264,-34.5749969117,0.6399480578241968,0.7358247458447825
465,-28.75724994001682,,,,-25.80040542286557,-28.735911375935878,-27.393923281996276,-34.59726096687428,0.641577540726954,0.737882007032406
466,-26.01544502645818,,,,-25.091611575978302,-28.98997042514904,-27.393923281996276,-34.64044586901361,0.6429543165654238,0.7403884584294556
467,-22.963104413103302,,,,-25.21157687264051,-32.40871244166435,-27.395895210874947,-34.64934822132623,0.6443774740439188,0.7421645547832404
468,-26.585832448782682,,,,-24.59281725871784,-26.791128424775412,-27.40311197628614,-34.66387417654853,0.6459244568682703,0.7440621769978089
469,-23.887030681253655,,,,-25.269453041135836,-30.90953093348426,-27.40311197628614,-34.670039817762216,0.647301694516177,0.7457812915686172
470,-27.17135777690912,,,,-27.661425911536277,-27.17652815034058,-27.422178569322824,-34.68515488701866,0.6491302713120516,0.7476938897236726
471,-26.415073969335836,,,,-27.865124849015398,-31.483967291561765,-27.422178569322824,-34.83561293839281,0.6505084672171726,0.7525315998427284
472,-26.61627408838893,,,,-27.219874445548193,-32.242546352894934,-27.422178569322824,-34.87963047789144,0.6518866631222938,0.7550788439570129
473,-25.18018304308796,,,,-24.7171036388608,-28.735911375935878,-27.44155441827558,-34.892065573158526,0.6537264401961999,0.7569449708587912
474,-25.38692383634717,,,,-26.415073969335836,-35.785585575671135,-27.449812784634073,-34.90169099688043,0.6553027598894667,0.7587511546875549
475,-25.80040542286557,,,,-26.130772712998564,-34.87963047789144,-27.45276940938222,-34.938215117343994,0.6567530760319688,0.7611442193969862
476,-25.091611575978302,,,,-26.620976278438945,-34.25743251289493,-27.457289450606545,-34.94656978630428,0.6582411695793581,0.7629256543476307
477,-25.21157687264051,,,,-26.0040376793234,-32.54137316097312,-27.457289450606545,-34.99105717252401,0.6596211301025853,0.7654983284391659
478,-24.59281725871784,,,,-26.79767891535741,-26.737269012569463,-27.52913930509447,-35.01770228865171,0.6627307891185665,0.7676839232852734
479,-25.269453041135836,,,,-19.811797412519155,-32.5496971108663,-27.52913930509447,-35.01770228865171,0.6641143607033652,0.7692866037096685
480,10.264776576854713,,,,-26.267571004602033,-28.264341398391288,-27.531191541211285,-35.08475551436155,0.665547543679104,0.7723654122003841
481,-27.661425911536277,,,,-26.267571004602033,-30.01637879720362,-27.578507394585245,-35.08667262673926,0.6680774245081147,0.7740134530766468
482,-27.865124849015398,,,,-26.130772712998564,-25.888789920137086,-27.60266226221147,-35.08667262673926,0.6700498324725429,0.7756192901162249
483,-27.219874445548193,,,,-26.79767891535741,-28.264341398391288,-27.629709455373483,-35.103118928291416,0.6720950244727015,0.7775894386694967
484,-24.7171036388608,,,,-25.962249027818967,-31.19563332419335,-27.65536621356607,-35.16924516783051,0.6741090428427271,0.7806638553469106
485,-26.415073969335836,,,,-26.620976278438945,-29.132155723245173,-27.661425911536277,-35.20202372549707,0.675646970163671,0.7830025686843605
486,10.264776576854713,,,,-27.28636940448839,-31.48883384687454,-27.672387465285862,-35.2192015243961,0.6773054837227397,0.7849965589803778
487,-26.130772712998564,,,,-28.00451863993712,-31.48883384687454,-27.68365166285402,-35.250274612195355,0.6789725217811463,0.7873024680373618
488,-26.620976278438945,,,,-27.28636940448839,-29.24643413053313,-27.711490455510003,-35.313054269188264,0.6810480355783889,0.790320827576209
489,-26.0040376793234,,,,-25.134823547176637,-33.02291625316672,-27.712698013409998,-35.343262150517546,0.6824705099355933,0.7926144730694091
490,-26.79767891535741,,,,-23.540291597586794,-28.612788835877392,-27.726607293431766,-35.4249091171293,0.6842065447211324,0.7960668202559957
491,-19.811797412519155,,,,-23.05055528309384,-26.820977289003,-27.729953294541513,-35.4529738864852,0.6856827778178625,0.7983200921899116
492,-26.267571004602033,,,,-27.38155405859151,-30.795760104316006,-27.74500614449571,-35.491683440639946,0.6874494126462273,0.800816116501891
493,-26.267571004602033,,,,-25.94063346169169,-31.776363545330913,-27.746591894331253,-35.54253025442474,0.6888832038338194,0.8035900984972754
494,-26.130772712998564,,,,-23.540291597586794,-21.84513522014999,-27.753826981656093,-35.56017197373795,0.6904576982250731,0.8056164726378262
495,-26.79767891535741,,,,-22.072258902694568,-29.30490718334247,-27.753826981656093,-35.563210351379674,0.6918525622618915,0.8073129542348032
496,-25.962249027818967,,,,-24.953400047596183,-24.254592240874757,-27.778167509473946,-35.61941474526728,0.6938554148213604,0.8102190577849087
497,-26.620976278438945,,,,-26.794074867539997,-29.01111212829649,-27.778965676576647,-35.61941474526728,0.6952714792624174,0.8118492772170715
498,-27.28636940448839,,,,-26.723537324959295,-32.977515023555206,-27.782271515963277,-35.64186345841001,0.6967505137490445,0.8139921824414733
499,-28.00451863993712,,,,-19.68933309383382,-33.217829307709245,-27.797939784109424,-35.69001505125131,0.698540538717843,0.8167253236307476
500,-27.28636940448839,,,,-23.05055528309384,-28.834450337169002,-27.80573490706095,-35.777382531821466,0.7001338969239824,0.8203620781210721
501,-25.134823547176637,,,,-24.953400047596183,-29.01111212829649,-27.80593316367081,-35.785585575671135,0.701536371734195,0.8221879955587027
502,12.454550622291565,,,,-23.064496949176107,-28.675349137169,-27.81096939073878,-35.802889503371276,0.703061170342091,0.8242241768016509
503,-23.540291597586794,,,,-24.129977343239393,-29.150488147990185,-27.812925208657585,-35.803085155175545,0.7045084476310144,0.8258673065420651
504,-23.05055528309384,,,,-22.607276198387186,-36.87556373296041,-27.83177342767615,-35.85068161857291,0.7063846593013748,0.8286060148844944
505,-27.38155405859151,,,,-23.339163373552967,-30.618518950701134,-27.837264455510002,-35.9674870529259,0.7079230818732303,0.8329518536441518
506,-25.94063346169169,,,,-23.339163373552967,-30.56814769890301,-27.85421267992636,-35.97923828460112,0.709753997542994,0.8348706818878646
507,-2.6981564411764767,,,,-22.57113638154829,-27.39986082935779,-27.865124849015398,-36.0036832628403,0.711432508532585,0.8370857154214227
508,-23.540291597586794,,,,-24.412695545442283,-29.77676081351709,-27.872317612501288,-36.09601073813426,0.7130169682347486,0.8408843615705706
509,-22.072258902694568,,,,-26.59707111986376,-35.9674870529259,-27.886223141246283,-36.158912568713376,0.7147742112157599,0.8440046191619243
510,-24.953400047596183,,,,-25.291237038664114,-27.058392731259612,-27.912664094926665,-36.277607439882885,0.7168547875054305,0.8484354833780726
511,-26.794074867539997,,,,-23.339163373552967,-27.39986082935779,-27.912664094926665,-36.32328621208915,0.7182576344477112,0.8511662207976942
512,-26.723537324959295,,,,-21.066457882919234,-32.977257870263706,-27.92875109329737,-36.34750561299545,0.7200752457045773,0.8533972982811843
513,-19.68933309383382,,,,-20.325016570605996,-29.77676081351709,-27.953630919860295,-36.37619001844592,0.7221216176821315,0.8557356301822449
514,-23.05055528309384,,,,-24.531046677240067,-30.141311967260332,-27.982810252336467,-36.385154356341936,0.724281775028189,0.8576117783109782
515,-24.953400047596183,,,,-24.84369379045105,-31.69810210385231,-28.004088970464636,-36.65193725120575,0.7262399759544242,0.865577427155601
516,-23.064496949176107,,,,-23.866311184618915,-31.50950635778581,-28.00451863993712,-36.683660415708005,0.727658582133696,0.8680055335068492
517,-24.129977343239393,,,,-26.11897476985185,-29.563023475020856,-28.005696431873275,-36.83265888859467,0.729096708026244,0.873216869066874
518,-22.607276198387186,,,,-23.879689720770546,-27.111481439112563,-28.012071151292307,-36.87556373296041,0.7306705096395976,0.8759217538710256
519,-23.339163373552967,,,,-24.545573208933952,-28.82771313743145,-28.01685922154,-36.9155776324493,0.732203485913856,0.8785617637707865
520,-23.339163373552967,,,,-17.580643978399948,-31.2863109192468,-28.040617809030255,-36.95703946942641,0.7342336797679224,0.8812399624046995
521,12.97368416986578,,,,-23.750326845618027,-31.021421943803187,-28.058616182331274,-37.09625006224206,0.7361151430863312,0.8862572473842644
522,-22.57113638154829,,,,-22.18594072323983,-30.566205897361137,-28.09133864356379,-37.2154333536287,0.7383854406097132,0.8908078912053325
523,-24.412695545442283,,,,-21.22736423730694,-28.1952491535814,-28.104048536010623,-37.22311935605993,0.7401319878415689,0.8926954846782255
524,-26.59707111986376,,,,-24.545573208933952,-34.56217736713347,-28.10911614694735,-37.37980295538369,0.7416781658317452,0.8981639039170117
525,-25.291237038664114,,,,-25.735799257803702,-22.32211760312779,-28.121885294729545,-37.412101815708,0.7434284505623486,0.9006522492933752
526,-23.339163373552967,,,,-21.22736423730694,-28.1952491535814,-28.175507221540002,-37.47874369410473,0.7462620535883544,0.9039718906379061
527,-21.066457882919234,,,,-25.43824274558626,-29.522738809003766,-28.197086875624663,-37.60315693090519,0.7482507581594116,0.9086936975548972
528,-20.325016570605996,,,,-26.490782275938752,-28.102019703632465,-28.222299387459405,-37.790164537710005,0.7503382176019332,0.9149423727681648
529,-24.531046677240067,,,,-23.958714863326044,-26.456314155285003,-28.234854866852064,-37.83002210441539,0.752091066296243,0.9176387631646562
530,-24.84369379045105,,,,-26.609411382145716,-27.704121549156522,-28.24025263577863,-37.869167,0.7536541575524863,0.9203214821373332
531,-23.866311184618915,,,,-24.88511902746006,-24.70348931710202,-28.248662582502472,-38.13832330324069,0.7552983294489375,0.928608200341346
532,-26.11897476985185,,,,-24.190196014796978,-29.040049991083155,-28.254831221539998,-38.607587409972524,0.7568833071008172,0.9418010247122747
533,-23.879689720770546,,,,-24.607408472742307,-29.883190577127124,-28.446047315585,-39.155859548241935,0.7634352096501958,0.9569677567442728
534,-24.545573208933952,,,,-24.121851285183148,-30.30533912527179,-28.458850019258918,-39.189137136805314,0.7652091060922822,0.9595746572661374
535,-17.580643978399948,,,,-22.4791218971413,-26.456314155285003,-28.549268315585,-40.7639184494783,0.7690751388982506,1.0
536,-23.750326845618027,,,,-25.97540576543692,,-28.7139907976078,,0.7749556397431886,
537,-22.18594072323983,,,,-23.512763300400884,,-28.75724994001682,,0.7775684458187758,
538,-21.22736423730694,,,,-24.708796074814153,,-28.79876190394782,,0.7801382703282609,
539,-24.545573208933952,,,,-24.139449683867422,,-28.805870443734676,,0.7817785737871823,
540,-25.735799257803702,,,,-24.699493317336223,,-28.805870443734676,,0.7832263118867882,
541,-21.22736423730694,,,,-24.32612450452901,,-28.899482976423226,,0.787224062328416,
542,-25.43824274558626,,,,-24.190196014796978,,-28.930278978948916,,0.7895169384025581,
543,-26.490782275938752,,,,-24.699493317336223,,-29.06620992354523,,0.7946873614602695,
544,-23.958714863326044,,,,-26.514521523491847,,-29.071216002198003,,0.7962853045632483,
545,-26.609411382145716,,,,-25.73645950309547,,-29.089545858453207,,0.7982493700820198,
546,-24.88511902746006,,,,-24.288610606899393,,-29.289694223138447,,0.8052137173046713,
547,-24.190196014796978,,,,-23.002777611252835,,-29.401143821448677,,0.809755274664015,
548,-24.607408472742307,,,,-24.950205464934527,,-29.40403688183045,,0.8113127552592545,
549,-24.121851285183148,,,,-24.65995964495827,,-29.48337157008727,,0.8149835369711956,
550,-22.4791218971413,,,,-24.51010446184671,,-29.526770375476474,,0.8176671423079452,
551,-25.97540576543692,,,,-12.993041685986357,,-29.531613906659654,,0.8192854841455229,
552,-23.512763300400884,,,,-22.775970930832788,,-29.600804483607384,,0.8226927049479593,
553,-24.708796074814153,,,,-20.60504566474429,,-29.612862608388586,,0.8245161316768851,
